text,label
Fakta Pelajar gak bisa lepas sama HP + social network !! :D,-1
"Rupiah terus melemah level terburuk selama 15 tahun di 12,893. HP & elektronik naik Kunci krisis: menabung, berhemat ",-1
ngeliatin hp muluk nunggu sms dari kamu :3,-1
"""@pengusahaPKS: Inilah cara tepat ibu hebat menyehatkan keluarga dg @SalimahFood #GemarIkan Info HP/WA 087788955995, """,1
Ada banyak lagu di hp yang mengingatkan gue tentang lo dan semua yang pernah terjadi diantara kita :'),1
"hal meyebalkan adalah habis pulsa, hp lowbat, ga ada colokan pula (???)",-1
"Krn kamu adalah yg terakhir aku lihat sebelum tidur, dan yg pertama aku ingat ketika bangun ~hp",1
Apa yang terjadi ketika paket internet HP kita tiba2 habis?  Apa yang terjadi ketika kita lama tidak membaca Al Qur?an?,-1
"Dicuekin, gak dikasih kabar, hp cowoknya sibuk/mati, dibales lama/singkat-singkat. Hal-hal itu yang bikin cewek badmood.",-1
"@s3cretpers0n Alhamdulillah. Syukurlah, Uni. Jangan sampai hilang lagi HP nya :))",-1
Seandainya kenangan itu bisa diapus seperti foto di hp tinggal tekan tomblol 'delete' #jujur http://instagram.com/akujujurid ,-1
"""Cewek"" Bangun pagi - mata belum melek - fokus nyari hp - ngeliat socmed, sms, bbm dll - berharap ada kata manis dari orang yg disayang.",1
Mak cakap pakai hp mahal mahal lalai duduk main hp 24 jam. Sok kalau mak mati ayah mati doa kau dlm tweet ke?  Deep nye mak :'( k sorry,-1
"Kita memasuki zaman dimana galeri foto di HP anak remaja penuh dengan screenshot tulisan, sedangkan buku catatannya melempem kosong.",-1
"Jam segini masih ngecek HP, tapi gak ada BBM masuk dari lu tuh :(",-1
"Hiiihh telat cuma krn bolak balik dr ambil file yg ketinggalan, balik lagi ambil hp n dompet yg ketinggalan,? ? https://path.com/p/1QvUW7 ",-1
"Lakukan Ini Saat Beli HP Baru, Biar Nggak Dibohongin Penjual http://di.lintas.me/bbO1 ",1
Hai.. Mau latian ni! Semangat ya smuanya :3 happy b'day buat yang ultah! Gws buat yg sakit ya! Yang ujian blajar jgn main HP trs :3,1
suka kesel sama orang yg kalo diajak ngobrol malah sibuk sama hp sendiri #HihiGueBanget,-1
"Dicuekin, gak dikasih kabar, hp cowoknya sibuk/mati, dibales lama/singkat-singkat. Hal-hal itu yang bikin cewek badmood.",-1
"Uang: ngumpulinnya lama,ngabisinnya cepet bgt | Batre hp: ngecasnya lama,lowbetnya cepet bgt.",-1
#KamuBanget Belajar di Rumah cuma 10 menit- Pegang HP berjam- jam? :|,-1
Hal paling sulit abad ini: bangun tidur gak langsung nyari HP.,-1
"Pacar yang baik tuh; ""kalo hp nya mati, rela minjem hp temennya cuma buat sms dan ngasih kabar ke pacarnya",1
"di MV teaser B2ST - I Knew It,dtk ke 1:35 Dongwoon melempar Hp memakai tangan kiri, di dtk 01:36, memakai tangan kanan #FKpop",-1
"""Cewek"" Bangun pagi - mata belum melek - fokus nyari hp - ngeliat socmed, sms, bbm dll - berharap ada kata manis dari orang yg disayang.",1
"Cuma dengan 25ribu HP kalian bisa jadi sekece ini. Yuk order garskinnya, gambarnya juga bisa request lhooo ",1
Lihat Layar HP Saat Bangun Tidur bisa kurangi stress http://ow.ly/gkWgV ,1
"#MakasaarTidakAman ""@Koran_Mks: 23.05 sepasang Kekasih Dijambret HP nya di Jl batua raya 10 . Pelakunya 2 org Kabur ke Borong""",-1
"""@InfoBDL: #infoBDL - Seorang Siswi Dipukuli Teman Twitter-nya, HP Dirampas http://bit.ly/1AZYjYM "" awalnya twitwar?",-1
"Di saat hp bunyi""!! Taunya pemberitahuan grup line MCI #DisaatItuKadangSayaMerasaSedih ",-1
Dikala malam minggu seperti ini dan hp saya sepi. Sekalipun bunyi juga sms dari operaror. Disitulah terkadang saya merasa sedih ???,-1
"Kalian Mah Enak Ilmunya Berkembang Pesat :') Lah Gue? Cuma Modal HP, Internet Pun Gratisan :'( Gimana Mau... http://fb.me/1BvR2WkqB ",-1
"hobi banget ngapain? ? selfie , sama mainan hp wkw belajar juga sih tapi gak keseringan bgt wkw http://ask.fm/a/c0dmqfll ",1
"Jika di rumahmu mati lampu, apa yang langsung membuat... ? lagi Ol dri hp sambil ngeca tiba2 mati lampu sakitnya... http://ask.fm/a/bmie8c8l ",-1
Barisan Kenangan yang Membuatmu Teringat Masa-Masa Bahagia Bersama HP Jadulmu http://www.hipwee.com/hiburan/barisan-kenangan-yang-membuatmu-teringat-masa-masa-bahagia-bersama-hp-jadulmu/ ? via @hipwee,1
gue heran member shinee hpnya ada yg iphone sama samsung tp kl foto numpang mulu sm hp orang ??,-1
"Banyak Pebalap Bagus di Finlandia, Tapi Kurang Sponsor  http://goo.gl/OALhb6 ",-1
beda ya kalau hp baru mah jawabnya cepet? dulu mah se... ? hahaha anjiir luu-_-  dluu ya dluu mazz taush di ungk... http://ask.fm/a/bmg39d86 ,-1
kami dapat menyembuhkan penyakit pria http://www.klinikwienarto.com  (0291)3332855 / HP. 08122893709 / PIN 29E22f2f ,1
pengobatan Hemia Sembuh Total http://www.klinikwienarto.com  (0291)3332855 / HP. 08122893709 / PIN 29E22f2f ,1
sakit gatal gatal dapt hilang http://www.klinikwienarto.com  (0291)3332855 / HP. 08122893709 / PIN 29E22f2f ,1
"Ada kabar baik dari whatsApp, sekarang bisa digunakan di PC, aseeek, bisa chat tanpa harus buka HP? http://instagram.com/p/zWtm1CSwfX/ ",1
"Alhamdulillah yaaah, hampir ketinggalan hp eh dibawain bu nad, cuaca cerah, ga? (at Selamat Trans Shuttle Point) ? https://path.com/p/4fy3iH ",1
Kya obaaaaat kambiiiiiing tiap minggu kesini grgr hp kambiiiing. Bangsaaaaaat bangsaaat!! (at @malmetropolitan) ? https://path.com/p/nWoyL ,-1
MACCA UNITED - herbal solusi cepat punya anak info pin:7D1DAEAE hp : 082119153401 http://twitter.com/YunniPhotograph/status/472660102462185473/photo/1pic.twitter.com/Lw2GBVrJ4G ,1
Pap foto yg menurutmu paling bagus? ? Bukan paling cantik tapi adanya di hp cuma ini:3 http://ask.fm/a/c0874fi8 ,1
"Habis dianswer didelete,teman macam apa ? Aku megang hp sebelah inj http://ask.fm/a/bo26h59f ",-1
"Walau HP sering lobet, tapi badan ga boleh sering lobet.>> http://bit.ly/1voIM0f ",-1
"Banyak bgt yg nanya casing aipon ke toko ,rata2 pada pecah layar nya .atuh hp mahal2 ko cepet rusak ,mending? ? https://path.com/p/3ZmHTp ",-1
"Download aplikasi untuk download vidio 9X lebih cepat Dan gratis, cocok untuk semua hp http://bit.ly/1rzX0cK ",1
"Terlalu miris, ketika persahabatan atau persaudaraan hanya di risaukan dengan PIN BB atau NO HP, serendah itu kah?",-1
"Untukmu yang ngalamin gimana indahnya pake HP jadul, Yuk sejenak bernostalgia! http://buff.ly/1DDcjbj  ",1
bbm nya kok enggak deliv2? kenapa ? iya rusak hp dinda:( http://ask.fm/a/bn9d5p0m ,-1
[Info Haji+/Umroh] Kementerian Agama Ongkos Haji Turun Jadi US$ 3.193 http://bit.ly/1vRpMnW  [HP/WA 0811883102],1
Berikut kami infokan lima cara sederhana mengisi baterai ponsel tanpa charger yang bisa Anda lakukan tanpa susah... http://fb.me/1S7JJQ1Yo ,1
"TIPS SEDERHANA MENGGUNAKAN HP SECARA BENAR (BAGI PELAKU UKM)  | By @PartaiSocmed has.. http://chirpstory.com/li/253129 """,1
aku mah apasi cuman bisa selfie kalo hp lagi sepi???? ,-1
"#latepost alhamdulillah.. Gak percuma latian band di kantor pas tanggal merah hahaa.. Thanx guys,? https://instagram.com/p/zqccALpLDL/ ",1
Behine the scene Donor Darah Karang Taruna Unit 010. Semangat teman-teman !!!!!! @ Kantor Sekretariat? https://instagram.com/p/zqalRCDrWn/ ,1
#News Charles Honoris Puji Penolakan Kantor Hamas di Jakarta http://bit.ly/1Aurgbr  Rekam Jejak Chelsea dan Tot... http://bit.ly/1E3A9vh ,1
Pakaian yang terlihat pintar (jas kantor / jas laboratorium) dapat membuat seseorang lebih fokus ketika menyelesaikan tugasnya.,1
Salah satu cara untuk menghibur diri dari rutinitas kantor adalah Touring http://kom.ps/AFnWQt ,1
India memiliki kantor pos dan kantor polisi terbanyak di seluruh dunia.,1
"Twitter buka kantor cabang di Indonesia, apa alasannya? Ini penjelasannya via http://ngi.cc/n45c ",1
Karyawan yang menempatkan tanaman di ruang kantor mengalami peningkatan kreativitas sebesar 45% dan produktivitas sebesar 38%. [NatGeo],1
"Bulan depan, dua orang kawan di kantor akan bertualang di tempat lain. Suatu saat memang akan ada perpisahan. Maka jgn sia2kan saat bersama.",-1
KEMERIAHAN MENYAMBUT HUT BASARNAS KE 43  DI KANTOR SAR JAMBI   Jambi ? Dalam rangka memeriahkan HUT Basarnas yang... http://fb.me/3PZrgytKB ,1
Gadis yang memerankan Carol dalam film 'Poltergeist' meninggal di usia 12 dan skrg dipercaya menjadi hantu di kantor the Paramount Pictures.,-1
Pakaian yang terlihat pintar (jas kantor / jas laboratorium) dapat membuat seseorang lebih fokus ketika menyelesaikan tugasnya. #Psikologi,1
"Ada Tambahan Biaya Saat Bayar Pajak di Samsat Makassar, Pungli?: Memasuki kantor samsat? http://goo.gl/fb/icWeYi ",-1
Pernah nggak sih kamu telat nerima gaji karena faktor sesuatu Tweeps? Apa itu sering terjadi di kantor kamu? #CeritaKantor,-1
Ribuan Nelayan Kepung Kantor Menteri Susi http://dlvr.it/8l4g0q  ,-1
"Di Perancis, bersepeda ke kantor akan dapat bayaran per kilometernya (25 sen euro atau sekitar Rp 4000).",1
12.15: RS (19th) Pelaku Pencurian Helm di Kantor RS Fatmawati Cipete diamankan Polsek Keb Baru  via @reporterhumas,-1
Kantor Menteri Susi didemo ribuan nelayan http://nasional.kontan.co.id/news/kantor-menteri-susi-didemo-ribuan-nelayan ?,-1
Ribuan nelayan berunjuk rasa di depan kantor Kementerian Kelautan dan Perikanan. Simak info lengkapnya di #NET12 @OfficialNETNews sesaat lg.,-1
"Massa Nelayan Kepung Kantor Menteri Susi, Gambir Macet Parah http://dlvr.it/8kzgMy  ",-1
Nelayan dr berbagai daerah berunjuk rasa di kantor Kementerian Pertanian. Simak selengkapnya dlm #KompasSiang pkl 11.00 WIB,-1
Penampakan Ribuan Orang 'Keroyok' Kantor Menteri Susi http://tinyurl.com/qayw22d ,-1
"09.14: RT @SimonBoykSinaga: Demonstrasi Nelayan di kantor KKP, jln didepan ditutup, memutar di dpn kedutaan AS ",-1
Gadis yang memerankan Carol dalam film 'Poltergeist' meninggal di usia 12 dan skrg dipercaya menjadi hantu di kantor the Paramount Pictures.,-1
"Ada juga teman cerita kalau dia harus kirim foto bukti lokasi ke mana pun dia pergi, di kantor, meeting, bahkan di rumah!",-1
?Di depan halaman kantor bupati diumumkan bahwa anak saya akan diturunkan pangkatnya.? Sitti Rumkini #MN,-1
Kantor DPRD Makassar Jadi Tempat Masak dan Tidur: Mereka makan dan tidur diselasar kantor. http://goo.gl/fb/bkhYfi ,-1
min sekarang jalur busway bebas utk selain busway?jalur busway harmoni-roxy jam pulang kantor gak pernah steril (via @fenroses28),-1
16.52: RT @cep_rafy: Blok M arah prapatan Prapanca macetnya sampe Bunderan depan Kantor Walikota Jaksel. ,-1
Ini yang bisa kamu lakukan kalau kantor kamu telat ngegaji kamu http://mlsbgt.de/1A58YKC  ,-1
"Di Banda, 2 rumah & 28 ekor sapi, hanyut. 400 rumah, 30 hektare padi dan dua hektare jagung terendam, pagar sekolah dan kantor desa rusak.",-1
Syahrini Pakai Batik ke Kantor Tribun Timur Makassar http://bit.ly/1LFbeRf ,1
Yes ! Sungai di Samping Kantor Ridwan Kamil Semakin Cantik http://bit.ly/1wa8FxR ,1
Karyawan yang menempatkan tanaman di ruang kantor mengalami peningkatan kreativitas sebesar 45% dan produktivitas sebesar 38%. [NatGeo],1
"Kelebihan aspykritis. Gw ketemu kasus, berobat kanker ke SG pake askes kantor. Aspykritisnya dipake utk tiket akomodasi #FinClic",1
Sering bosan dengan pekerjaanmu di kantor? yuk baca tips untuk mencintai pekerjaanmu. Baca: http://bit.ly/1CRRZ0t  ,1
"RT @VIVAlife_: Mau Bunuh Kecoa, Wanita Ini Malah Bakar Toilet Kantor http://dlvr.it/8jTVcJ  ",-1
Ummmp .. tidur di kantor. RT @Nurreyzaputri kamu semalem tidur dimana? Ga pulang kesini :|,-1
Googolplex adalah nilai tertinggi yang bisa didefinisikan dengan nilai 10^10^100. Kalau Googleplex merupakan nama dari kantor Google.,1
"Karena Pemimpin Kaum Muslim Lemah, Obama Berani Berbicara Atas Nama Islam: Direktur Kantor Media Pusat (CMO) H... http://bit.ly/1w1okPZ ",-1
Kantor Statistik Nasional di Inggris menemukan 16-17 persen kasus bunuh diri terjadi pada hari Senin.,-1
"Galian C Dilarang, Sopir Truk Serbu Kantor Gubernur Jateng http://dlvr.it/8hj4Y1  ",-1
Survei menyatakan bahwa lebih dari 40% pekerja/karyawan telat ke kantor pada hari Senin. #Psikologi,-1
"""Meteran Listrik dari Kantor Pusat PLN Tidak Disalurkan Sejak Bulan November 2014"" https://lapor.ukp.go.id/id/1302325  via @LAPOR1708",-1
"Konflik Internal, Kantor Gerindra Disegel http://bit.ly/1Lta6hI ",-1
Kader Partai Gerindra Segel Kantor di Mojokerto http://dlvr.it/8hNPsg  ,-1
Kerjaan kantor itu kerjain di kantor aja. Kalo kerjain di rumah harusnya dapet uang lembur juga. Okesip.,1
"..3) Sebelum menandatangani kontrak kerja, pastikan km mmg orang yg teliti spt yg km katakan, jika km mau sukses di kantor tsb #IstilahLoker",1
Di kantor Google terdapat ruang musik dan karaoke yang disediakan secara gratis untuk karyawannya. ,1
Beli baju kantor kamu yang baru dengan promo diskon 20% di The Executives http://ow.ly/JeDN5 ,1
"Pekan #BerbagiSenyum di Kota Kediri bareng Mas Fuad Efendi di Kantor RZ dengan tema motivasi ""Jangan takut bermimpi"" ",1
Selesai kerja tuh enaknya nongkrong di cafe kantor ? @ Praktek Dokter Hewan Bersama drh Cucu Kartini? http://instagram.com/p/zXSpYIsrKB/ ,1
Kementelan kali kok 1 kantor tukaran coklat #latepost #palentain ,1
"""@hilfhunting: ""@JilbabX: cakep RT @ani_chank "" gmn ngga coli di kantor klo yg dduk d sblah kyk gini""",-1
Ada #BarangBekasBerkualitas di rumah/kantor? Sedekahkan ke @AmalKhairYasmin saja http://yasmin.or.id  021-7490932 ,1
The great team at Kantor Gubernur Banten? #bmx #bmxlife #bmxteam #ztffbmx http://instagram.com/p/zXQhVoDqvq/ ,1
Purwakarta Miliki Kantor Kecamatan Termegah di Jawa Barat - http://SINDOnews.com  http://goo.gl/fb/IyC39Y  #Purwakarta,1
"Rejeki anak soleh nih dinner sama Romo? (w/ Aryo, Julius, & 2 others at Nasi Goreng Sapi Kantor Notaris) ? https://path.com/p/XwqPL ",1
birthday gift dari AXA..?? abis itu minta kado dari kantor mamanyaa..? (w/ Petronella at @kotakasablanka) [pic] ? https://path.com/p/4hNqUZ ,1
"malam minggu kemana kakkkkkkk ? makan bubur ayam di sebelah kantor polisi sama mamah ayah adek, sedih gak ? gue ... http://ask.fm/a/bmqmnb07 ",-1
top! RT @MoiIsmiy: Blogger Day with Blogger #Semarang siang tadi di Kantor XL @XLSoMeSMG @fandagri @dotsemarang ? ,1
Maklum wanita karier mah malam minggunya di kantor di sibukan dengan cari uang bukan kongkow kongkow ga jelas? ? https://path.com/p/2dYIdG ,1
"malam mingguan cuma di kantor doang kita, gimana mau keluar? (w/ hengky at nite & day makassar panakkukang) ? https://path.com/p/2OpXQ5 ",-1
"Perbuatan baik apa yang sudah kamu lakukan pekan ini? ? nyuciin baju orangtua,ngambilin buku bu hani ke kantor d... http://ask.fm/a/bn8pbojn ",1
Gila jam segini masih di kantor piket demi spk :( (at Plaza Toyota) ? https://path.com/p/89iw0 ,-1
Blazer yang dipadukan dengan celana putih ternyata cocok buat ke kantor nih :D ,1
Maceaaaa punya mau ngantor malam2 (with Andi Nurabasiah at Kantor PANWASLU) ? https://path.com/p/MlXUp ,-1
dibeliin kue cubit sama kakak sampai di bawa ke kantor buat lembur#seneng binggo#maaci ka devi#latepost ??????? ,1
Kiamat kebangsaan su dekat RT I Dua Kantor Pemerintah NTT Pasang Bendera Sobek - http://Kompas.com  http://kom.ps/AFqNSq ,-1
"Ga mampu beli x""@kompascom: Dua Kantor Pemerintah NTT Pasang Bendera Sobek http://kom.ps/AFqNSq """,-1
Kali ini @KiPranaLewu @AnaCikey @fionafachru_ akan menelusuri kantor angker jakarta! Mlm ini @jejakparanormal pkl.23.30 WIB @whatsonANTV!,-1
2 Kantor Dinas Pemerintah Provinsi Ini Kibarkan Bendera Merah Putih Koyak http://dlvr.it/8g7sWS ,-1
"Thanks @PANELinc untuk hari ini, maaf nggak bisa ikut post-event discussion karena harus balik kantor xD;. Sampai ketemu di vol. 3 ya!",1
@acehkita Setuju #KoinuntukAustralia Mari kembalikan bantuan tsb betul2 dlm bentuk koin biar sesak kantor abbot. Dan lanjutkan eksekusi tsb!,1
"#Narasa_nganga :D #hahahaha ? menikmati Somay+Ice Cream+dll di Lapangan Vatulemo, Depan Kantor Walikota Palu. http://fb.me/3hhQPHaXa ",1
#Google Manfaatkan Angin untuk Tenagai Kantor Pusatnya - #Re http://bit.ly/19oPH1D   #investasi #MountainView,1
2 Kantor Dinas Pemerintah Provinsi Ini Kibarkan Bendera Merah Putih Koyak http://bit.ly/1D0hNKl ,-1
Waiting bus again ?? (with Eta and Desy Putri at Brisyariah Kantor Cabang Prabumulih) ? https://path.com/p/2FAY7D ,-1
"?Ketika hidup memberiku seratus alasan untuk menangis, kau datang membawa seribu alasan untuk tersenyum? >> http://bit.ly/1zkUE2p ",1
Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut http://dlvr.it/8g7CCv  #Indonesia,1
Late post . Akhirnya ketemu Jokowi dan Ahok di kantor gubernur DKI? (at Kantor gubernur DKI Jakarta) [pic] ? https://path.com/p/1nZ8Fr ,1
"ada teman-teman kantor papa pada kumpul.. ada namanya om ""hatta-sahidu"" bilang : gloria besar-besar seperti? ? https://path.com/p/1SOYCF ",1
"K.E.L.A.R RT @vikrirasta: macet krn angkot blm beres, skr ditambahin sama kantor pemerintahan pindah ke ... http://m.tmi.me/1eZxQB ",-1
Eits! Udh jamnya pulang kantor nih. Yg lg kena macet jgn sampe ketiduran ya! Mending bawa @ ID_KopiLuwak selalu http://gpon.co/klik ,-1
"Malam mingguan romantis di kantor ?? ? Calcutta (Taxi, Taxi, Taxi) by Dr Bombay (at Bank Mandiri Kanwil XII) ? https://path.com/p/w23YO ",1
"Cing, konon katanya kantor Lego kayak gini.. lucu ya (with Felix) [pic] ? https://path.com/p/DVBQ9 ",1
"Jenis kaos polo cotton pique bagus buat seragam kampus,kantor,anak remaja masa kini .silahkan mampir ya all ",1
Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut http://tinyurl.com/pft5t96 ,-1
"Gara gara ketinggalan kereta jadinya naik bus -_-"" (at Kantor Pusat PO Sumber Alam Kutoarjo) ? https://path.com/p/1FJmKw ",-1
Ratusan Wartawan Geruduk Kantor DPD PAN Kota Bekasi http://beritabekasi.co.id/2015/02/ratusan-wartawan-geruduk-kantor-dpd-pan-kota-bekasi/ ?,-1
"Jadi kalau kata kawan kantor, saya anaknya tidak mudah terdistraksi. Jadi orang atau keadaan mau kayak gimana juga saya tetap bodoamatan.",1
Para penumpang yang terlantar akibat delay parah di Bandara Soekarno Hatta masih berdatangan ke Kantor Lion Ai... http://bit.ly/1vRUg9f ,-1
Kerjaanku tuh seru.. walau kerja di dalam ruangan kantor adm tp sering turun ke lapangan jg. I LOVE MY? http://instagram.com/p/zXF1MZlzgX/ ,1
Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut: Para penumpang yang terlantar akibat delay par... http://bit.ly/19PdWGj ,-1
"Bromo Tour Dengan Fasilitas dan Jalur Yang Lebih Nyaman Cocok Untuk Keluarga/Kantor, @anggadaIndo WA 081217531838 ",1
Para penumpang yang terlantar akibat delay parah di Bandara Soekarno Hatta masih berdatangan ke Kantor Lion Ai... http://bit.ly/1vRUg9f ,-1
Maling Gondol Rp200 Juta dari Kantor Disdik Kota Sukabumi - Metro TV News http://goo.gl/fb/XNK6hU  #Sukabumi,-1
Talud Kantor DPRD SBB Kembali Ambruk... http://fb.me/780l1zlpM ,-1
Pagi buru2 ke kantor. Jadinya sarapan indomie di kantor. Pulang siang k rmh. Ngga ada makanan. Adanya indomie.? ? https://path.com/p/13qzgb ,-1
Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut: Para penumpang yang terlantar akibat delay par... http://bit.ly/1vRUg9f ,-1
Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut: Para penumpang yang terlantar akibat delay par... http://bit.ly/1vRX8Db ,-1
Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut: Para penumpang yang terlantar akibat delay par... http://bit.ly/1Lpcic0 ,-1
Para penumpang yang terlantar akibat delay parah di Bandara Soekarno Hatta masih berdatangan ke Kantor Lion Ai... http://bit.ly/1Lpcic0 ,-1
yang on retweet Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut http://dlvr.it/8g5ykr  #openfollow ,1
"??? BUNGA UNTUK MAMA ??? Pada suatu pagi, seorang pengusaha muda dengan tergesa-gesa berangkat ke kantor.? ? https://path.com/p/JvJEG ",-1
"?Ketika hidup memberiku seratus alasan untuk menangis, kau datang membawa seribu alasan untuk tersenyum? >> http://bit.ly/1zkUE2p ",1
petugas tiketing dan pelayanan lain tentu tak bisa putuskan sendiri jika tak ada instruksi kantor pusat. #kacauLionAir bisa sulut amarah,-1
#Berita: Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut http://bit.ly/1AYBuo5 ,1
"menurut berita, #kacauLionAir akibatkan calon penumpang marah, ngrusak kantor kkrn tak ada kepastian  penerbangan dari maskapai singa merah",-1
"""pretttt,kaya gn kok diliput"" Bersih-bersih Kantor ESDM, Sudirman Said: Ini Bagian Revolusi Mental via @detikfinance http://tinyurl.com/l723n8m ",-1
"macet krn angkot blm beres, skr ditambahin sama kantor pemerintahan pindah ke bogor.. selesai sudah kenyamanan kota tercinta @infobogor",-1
"Mungkin dia sudah lelah merasakan kejombloannya.? (w/ Annisa, VeGa, & 3 others at Kantor Radar Sidoarjo ) [pic] ? https://path.com/p/3bSjgR ",-1
Makasi nisburrr... Selesai outing dapet mainan baru di kantor ??? (with Nisbur and Yepe) [pic] ? https://path.com/p/104ED ,1
Yihaaiiiiii buibu  cantik masih muda  dapet doorprize beginian di family  gathering kantor? (w/ Ocky) [pic] ? https://path.com/p/41MgDX ,1
nyari dia tdi diskolah ga ketemu'' -_- sampe'' wa modus ketemu bu guru di kantor gua kira dia diruangan PRAKTEK... http://fb.me/6k3E9hVS1 ,-1
Jumlah Penumpang yang Refund Tiket di Kantor Lion Air Menyusut: Para penumpang yang terlantar akibat delay par... http://bit.ly/1vRUg9f ,1
